Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
334190029,30.36,743021,17504222,3665766,"","","",Confirmatory,20140205,1,0,Active,"",AC50,"",Broad Institute,PAX8: non-specific cytotoxicity Measured in Cell-Based System Using Plate Reader - 7054-05_Inhibitor_Dose_DryPowder_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
45421141,31.6228,1467,17504222,3665766,"",2717,"",Confirmatory,20130104,1,0,Inconclusive,CAA29232,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of Human alpha-Galactosidase at pH 4.5.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GLA - galactosidase alpha (human),/gene/2717,"",P06280,9606,"","","","","","","",""
45203792,35.4813,1466,17504222,3665766,"",2548,"",Confirmatory,20100112,1,0,Inconclusive,NP_000143,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of Human alpha-Glucosidase as a Potential Chaperone Treatment of Pompe Disease,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GAA - alpha glucosidase (human),/gene/2548,3.2.1.20,P10253,9606,"","","","","","","",""
81168496,35.4813,2242,17504222,3665766,"",2548,"",Confirmatory,20100112,1,0,Active,NP_000143,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Activators of Human alpha-Glucosidase as a Potential Chaperone Treatment of Pompe Disease,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GAA - alpha glucosidase (human),/gene/2548,3.2.1.20,P10253,9606,"","","","","","","",""
88548501,35.4813,2517,17504222,3665766,"","","",Confirmatory,20130716,1,0,Inconclusive,1DE9_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of the Human Apurinic/apyrimidinic Endonuclease 1 (APE1),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, MAJOR APURINIC/APYRIMIDINIC ENDONUCLEASE (human)",/protein/1DE9_A,"",1DE9_A,9606,"","","","","","","",""
155932613,35.4813,485281,17504222,3665766,"","","",Confirmatory,20100927,1,0,Inactive,3F32_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Identification of Novel General Anesthetics,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, Ferritin light chain (horse)",/protein/3F32_A,"",3F32_A,9796,"","","","","","","",""
208220151,35.4813,588456,17504222,3665766,"",58819,"",Confirmatory,20111006,1,0,Inactive,AAC35244,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Substrates of Mammalian Selenoprotein Thioredoxin Reductase 1 (TrxR1): qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Txnrd1 - thioredoxin reductase 1 (Norway rat),/gene/58819,"",AAC35244,10116,"","","","","","","",""
225804463,35.4813,602233,17504222,3665766,"",4357161,"",Confirmatory,20120127,1,0,Inconclusive,XP_001218773,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay to Find Inhibitors of Phosphoglycerate Kinase,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PGKC - phosphoglycerate kinase (Trypanosoma brucei brucei TREU927),/gene/4357161,"",XP_001218773,185431,"","","","","","","",""
46343011,39.8107,1476,17504222,3665766,"","","",Confirmatory,20100219,0,0,Inconclusive,3I06_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Promiscuous and Specific Inhibitors of Cruzain (without detergent),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, Cruzipain (Trypanosoma cruzi)",/protein/3I06_A,"",1ME3_A,5693,"","","","","","","",""
90099992,39.8107,2549,17504222,3665766,"","","",Confirmatory,20100315,1,0,Inconclusive,2WWY_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of RecQ-Like Dna Helicase 1 (RECQ1),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, ATP-DEPENDENT DNA HELICASE Q1 (human)",/protein/2WWY_A,"",2WWY_A,9606,"","","","","","","",""
178760432,39.8107,504332,17504222,3665766,"","","",Confirmatory,20110222,1,0,Active,CAQ07474,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of Histone Lysine Methyltransferase G9a,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",euchromatic histone-lysine N-methyltransferase 2 (human),/protein/CAQ07474,"",CAQ07474,9606,"","","","","","","",""
67667519,39.841,1975,17504222,3665766,"","","",Confirmatory,20091013,1,0,Inactive,"",IC50,"",The Scripps Research Institute Molecular Screening Center,Luminescence-based counterscreen assay for KLF5 inhibitors: dose response cell-based high throughput screening assay to identify cytotoxic compounds using the IEC-6 intestinal epithelial cell line.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","",128906,"","","","","","",""
339352889,48.57,743446,17504222,3665766,"","","",Confirmatory,20140410,1,0,Active,"",AC50,"",Broad Institute,HEK293 Cytotoxicity Assay Measured in Cell-Based System Using Plate Reader - 7071-01_Antagonist_Dose_CherryPick_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","",45,"","","","","","",""
157987454,50.1187,485314,17504222,3665766,"",5423,"",Confirmatory,20100929,1,0,Inconclusive,NP_002681,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of DNA Polymerase Beta,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",POLB - DNA polymerase beta (human),/gene/5423,2.7.7.7|4.2.99.-|4.2.99.18,P06746,9606,"","","","","","","",""
38696370,54,1419,17504222,3665766,"",5176170,"",Confirmatory,20081029,1,0,Inactive,YP_001129466,IC50,"",Emory University Molecular Libraries Screening Center,Dose Response Confirmation for Small Molecule Inhibitors of Epstein-Barr Virus,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",HHV4tp2_gp31 - BZLF2 (Epstein-Barr virus type 2),/gene/5176170,"",Q1HVG2,12509,"","","","","","","",""
47091556,56.2341,1490,17504222,3665766,"","","",Confirmatory,20100126,0,0,Active,AAG24257,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of Bacillus subtilis Sfp phosphopantetheinyl transferase (PPTase),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",phosphopantetheinyl transferase (Bacillus subtilis),/protein/AAG24257,"",Q9F4F7,1423,"","","","","","","",""
207674490,70.7946,588453,17504222,3665766,"",58819,"",Confirmatory,20111005,1,0,Inconclusive,AAC35244,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of Mammalian Selenoprotein Thioredoxin Reductase 1 (TrxR1): qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Txnrd1 - thioredoxin reductase 1 (Norway rat),/gene/58819,"",AAC35244,10116,"","","","","","","",""
156280090,79.4328,485290,17504222,3665766,"","","",Confirmatory,20100928,1,0,Active,1JY1_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors of Tyrosyl-DNA Phosphodiesterase (TDP1),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, TYROSYL-DNA PHOSPHODIESTERASE (human)",/protein/1JY1_A,"",1JY1_A,9606,"","","","","","","",""
167087868,112.202,489007,17504222,3665766,"","","",Confirmatory,20101116,1,0,Inconclusive,1JY1_A,Potency,"",National Center for Advancing Translational Sciences (NCATS),Confirmation Assay for Inhibitors of Tyrosyl-DNA Phosphodiesterase (TDP1),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, TYROSYL-DNA PHOSPHODIESTERASE (human)",/protein/1JY1_A,"",1JY1_A,9606,"","","","","","","",""
190345472,313.4,504726,17504222,3665766,"","","",Confirmatory,20110505,1,0,Active,ADQ57959,AC50,"",Broad Institute,24 hour HeLa Cytotox assay Measured in Cell-Based System Using Plate Reader - 2117-03_Inhibitor_Dose_CherryPick_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LANA (Human gammaherpesvirus 8),/protein/ADQ57959,"",ADQ57959,37296,30,"","","","","","",""
194497841,316.228,504842,17504222,3665766,"",10576,"",Confirmatory,20110623,1,0,Inconclusive,AAC98906,Potency,"",National Center for Advancing Translational Sciences (NCATS),Inhibitors of TCP-1 ring complex (TRiC) of Methanococcus maripaludis (MmCpn): qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CCT2 - chaperonin containing TCP1 subunit 2 (human),/gene/10576,"",P78371,9606,"","","","","","","",""
7270213,"",485,17504222,3665766,"",1903,"",Screening,20100611,0,0,Inactive,NP_005217,"","",The Scripps Research Institute Molecular Screening Center,Primary HTS Assay for S1P3 Antagonists,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",S1PR3 - sphingosine-1-phosphate receptor 3 (human),/gene/1903,"",Q99500,9606,"","","","","","","",""
11598076,"",631,17504222,3665766,"",5468,"",Screening,20080125,0,0,Inactive,NP_056953,"","",The Scripps Research Institute Molecular Screening Center,Primary biochemical High Throughput Screening assay for agonists of the steroid receptor coactivator 1 (SRC-1) recruitment by the peroxisome proliferator-activated receptor gamma (PPARgamma),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PPARG - peroxisome proliferator activated receptor gamma (human),/gene/5468,"",P37231,9606,"","","","","","","",""
11598077,"",631,17504222,3665766,"",8648,"",Screening,20080125,0,0,Inactive,NP_003734,"","",The Scripps Research Institute Molecular Screening Center,Primary biochemical High Throughput Screening assay for agonists of the steroid receptor coactivator 1 (SRC-1) recruitment by the peroxisome proliferator-activated receptor gamma (PPARgamma),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NCOA1 - nuclear receptor coactivator 1 (human),/gene/8648,2.3.1.48,Q15788,9606,"","","","","","","",""
14284505,"",731,17504222,3665766,"",5468,"",Screening,20100616,0,0,Inactive,NP_056953,"","",The Scripps Research Institute Molecular Screening Center,Primary biochemical High Throughput Screening assay for agonists of the steroid receptor coactivator 3 (SRC-3) recruitment by the peroxisome proliferator-activated receptor gamma (PPARgamma),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PPARG - peroxisome proliferator activated receptor gamma (human),/gene/5468,"",P37231,9606,"","","","","","","",""
14284506,"",731,17504222,3665766,"",8202,"",Screening,20100616,0,0,Inactive,NP_858045,"","",The Scripps Research Institute Molecular Screening Center,Primary biochemical High Throughput Screening assay for agonists of the steroid receptor coactivator 3 (SRC-3) recruitment by the peroxisome proliferator-activated receptor gamma (PPARgamma),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NCOA3 - nuclear receptor coactivator 3 (human),/gene/8202,2.3.1.48,Q9Y6Q9,9606,"","","","","","","",""
15164640,"",757,17504222,3665766,"",5879,"",Screening,20091026,0,0,Inactive,CAB53579,"","",NMMLSC,HTS to identify specific small molecule inhibitors of Ras and Ras-related GTPases specifically Rac wildtype,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",RAC1 - Rac family small GTPase 1 (human),/gene/5879,"",P63000,9606,"","","","","","","",""
15395503,"",758,17504222,3665766,"",404007,"",Screening,20091026,0,0,Inactive,AAA30890,"","",NMMLSC,HTS to identify specific small molecule inhibitors of Ras and Ras-related GTPases specifically Rab7 wildtype,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","RAB7A - RAB7A, member RAS oncogene family (dog)",/gene/404007,"",P18067,9615,"","","","","","","",""
16456183,"",775,17504222,3665766,"","","",Screening,20071116,0,0,Inactive,"","","",SRMLSC,Screen for Chemicals that Extend Yeast Lifespan,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
16457078,"",761,17504222,3665766,"","","",Screening,20091025,0,0,Inactive,CAI19851,"","",NMMLSC,HTS to identify specific small molecule inhibitors of Ras and Ras-related GTPases specifically Cdc42 wildtype,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","cell division cycle 42 (GTP binding protein, 25kDa), partial (human)",/protein/CAI19851,"",CAI19851,9606,"","","","","","","",""
16457641,"",760,17504222,3665766,"",404009,"",Screening,20091025,0,0,Inactive,P61105,"","",NMMLSC,HTS to identify specific small molecule inhibitors of Ras and Ras-related GTPases specifically Rab2 wildtype,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","RAB2A - RAB2A, member RAS oncogene family (dog)",/gene/404009,3.6.5.2,P61105,9615,"","","","","","","",""
16457790,"",759,17504222,3665766,"",3265,"",Screening,20091026,0,0,Inactive,AAA36557,"","",NMMLSC,HTS to identify specific small molecule inhibitors of Ras and Ras-related GTPases specifically Ras wildtype,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","HRAS - HRas proto-oncogene, GTPase (human)",/gene/3265,"",AAA36557,9606,"","","","","","","",""
16461102,"",764,17504222,3665766,"",5879,"",Screening,20091025,0,0,Inactive,CAB53579,"","",NMMLSC,HTS to identify specific small molecule inhibitors of Ras and Ras-related GTPases specifically Rac activated mutant,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",RAC1 - Rac family small GTPase 1 (human),/gene/5879,"",P63000,9606,"","","","","","","",""
17665182,"",797,17504222,3665766,"",5587,"",Screening,20070910,0,0,Inactive,NP_002733,"","",University of Pittsburgh Molecular Library Screening Center,Fluorescence polarization assay for PKD inhibitors,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PRKD1 - protein kinase D1 (human),/gene/5587,2.7.11.13,Q15139,9606,"","","","","","","",""
17668236,"",793,17504222,3665766,"",4887,"",Screening,20100616,0,0,Inactive,NP_000901,"","",The Scripps Research Institute Molecular Screening Center,Primary cell based high-throughput screening assay for antagonists of neuropeptide Y receptor Y2 (NPY-Y2),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NPY2R - neuropeptide Y receptor Y2 (human),/gene/4887,"",P49146,9606,"","","","","","","",""
17668283,"",782,17504222,3665766,"",1981,"",Screening,20110304,0,0,Inactive,NP_004944,"","",Emory University Molecular Libraries Screening Center,uHTS for Small Molecule Inhibitors of Eukaryotic Translation Initiation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",EIF4G1 - eukaryotic translation initiation factor 4 gamma 1 (human),/gene/1981,"",Q04637,9606,"","","","","","","",""
17668284,"",782,17504222,3665766,"",13684,"",Screening,20110304,0,0,Inactive,NP_031943,"","",Emory University Molecular Libraries Screening Center,uHTS for Small Molecule Inhibitors of Eukaryotic Translation Initiation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Eif4e - eukaryotic translation initiation factor 4E (house mouse),/gene/13684,"",P63073,10090,"","","","","","","",""
17668291,"",781,17504222,3665766,"",287022,"",Screening,20070723,0,0,Inactive,NP_777239,"","",Emory University Molecular Libraries Screening Center,uHTS for 14-3-3/Bad interaction inhibitors,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",YWHAZ - tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta (domestic cattle),/gene/287022,"",P63103,9913,"","","","","","","",""
18570789,"",800,17504222,3665766,"",2161,"",Screening,20110304,0,0,Inactive,P00748,"","",PCMD,Factor XIIa 1536 HTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",F12 - coagulation factor XII (human),/gene/2161,3.4.21.38,P00748,9606,"","","","","","","",""
18570832,"",803,17504222,3665766,"",8811,"",Screening,20100616,0,0,Inactive,O43603,"","",The Scripps Research Institute Molecular Screening Center,Primary cell-based high-throughput screening assay to identify agonists of Galanin Receptor 2 (GALR2),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GALR2 - galanin receptor 2 (human),/gene/8811,"",O43603,9606,"","","","","","","",""
18572600,"",798,17504222,3665766,"","","",Screening,20081007,0,0,Inactive,AAA51985,"","",PCMD,Factor XIa 1536 HTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",coagulation factor XI (human),/protein/AAA51985,"",AAA51985,9606,"","","","","","","",""
18572792,"",799,17504222,3665766,"",4363,"",Screening,20071120,0,0,Inactive,NP_004987,"","",SRMLSC,Identification of Molecular Probes that Activate MRP-1,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",ABCC1 - ATP binding cassette subfamily C member 1 (ABCC1 blood group) (human),/gene/4363,7.6.2.2|7.6.2.3,P33527,9606,"","","","","","","",""
18572818,"",804,17504222,3665766,"","","",Screening,20071116,0,0,Inactive,"","","",SRMLSC,Screen for Chemicals that Shorten Yeast Lifespan,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
19250285,"",841,17504222,3665766,"","","",Screening,20071106,0,0,Inactive,"","","",Emory University Molecular Libraries Screening Center,Non-Nucleoside Inhibitor of Measles Virus RNA-Dependent RNA Polymerase Complex Activity HTS Single Point (MLSMR Library),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
19250609,"",827,17504222,3665766,"","","",Screening,20071016,0,0,Inactive,"","","",SRMLSC,High Throughput Screen to Identify Compounds that Suppress the Growth of Cells with a Deletion of the PTEN Tumor Suppressor,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
19250610,"",817,17504222,3665766,"","","",Other,20071003,0,0,Inactive,CAA97545,"","",Emory University Molecular Libraries Screening Center,Identification and characterization of compounds for addressing human bone marrow failure,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",unnamed protein product (brewer's yeast),/protein/CAA97545,"",CAA97545,4932,"","","","","","","",""
